Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Fold,Oversampler,Variant,SVM,Sampler_Status,Sampler_Detail,Majority_Before,Minority_Before,Majority_After,Minority_After,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",4572,1982,4573,4572,2590,2590,0,2591,0.2658,0.1026,0.1026
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,SVMSMOTE,Baseline,--,success,fit_resample,4572,1982,4572,4572,2590,2590,0,2590,0.5656,0.2184,0.2184
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4572,1982,3555,2137,155,155,1017,-862,0.3543,2.2855,2.2855
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4572,1982,3555,2216,234,234,1017,-783,0.6476,2.7674,2.7674
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4572,1982,4572,2385,403,403,0,403,0.3808,0.945,0.945
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4572,1982,4572,2392,410,410,0,410,0.8898,2.1703,2.1703
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4572,1982,3555,2181,199,199,1017,-818,0.1715,0.862,0.862
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4572,1982,3555,2065,83,83,1017,-934,0.4906,5.9114,5.9114
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4572,1982,3555,3530,1548,1548,1017,531,0.3141,0.2029,0.2029
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,None,None,--,not_applied,baseline_no_resampling,4572,1982,4572,1982,0,0,0,0,0.0016,,
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,SMOTE,Baseline,--,success,fit_resample,4572,1982,4572,4572,2590,2590,0,2590,0.1202,0.0464,0.0464
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,ADASYN,Baseline,--,success,fit_resample,4572,1982,4572,4518,2536,2536,0,2536,0.2157,0.085,0.085
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BorderlineSMOTE,Baseline,--,success,fit_resample,4572,1982,4572,4572,2590,2590,0,2590,0.1625,0.0627,0.0627
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",4572,1982,4574,4572,2590,2590,0,2592,0.0749,0.0289,0.0289
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,SVMSMOTE,Baseline,--,success,fit_resample,4572,1982,4572,4572,2590,2590,0,2590,0.9411,0.3634,0.3634
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4572,1982,3531,2133,151,151,1041,-890,0.3143,2.0814,2.0814
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4572,1982,3531,2157,175,175,1041,-866,0.5594,3.1965,3.1965
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4572,1982,4572,2420,438,438,0,438,0.242,0.5525,0.5525
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4572,1982,4572,2365,383,383,0,383,1.0533,2.7501,2.7501
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4572,1982,3531,2181,199,199,1041,-842,1.1107,5.5815,5.5815
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4572,1982,3531,2042,60,60,1041,-981,0.3975,6.6254,6.6254
CPU small,cpu_small,735,8192,12,2.3072,Low,10 < Features <= 30,2,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4572,1982,3531,3486,1504,1504,1041,463,0.3475,0.231,0.231
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,None,None,--,not_applied,baseline_no_resampling,502,174,502,174,0,0,0,0,0.0009,,
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,SMOTE,Baseline,--,success,fit_resample,502,174,502,502,328,328,0,328,0.0041,0.0124,0.0124
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,ADASYN,Baseline,--,success,fit_resample,502,174,516,502,328,328,0,342,0.006,0.0182,0.0182
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BorderlineSMOTE,Baseline,--,success,fit_resample,502,174,502,502,328,328,0,328,0.0062,0.0189,0.0189
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",502,174,502,502,328,328,0,328,0.0137,0.0417,0.0417
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,SVMSMOTE,Baseline,--,success,fit_resample,502,174,502,502,328,328,0,328,0.0187,0.0572,0.0572
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,502,174,420,175,1,1,82,-81,0.0619,61.8987,61.8987
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,502,174,420,200,26,26,82,-56,0.4715,18.1337,18.1337
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,502,174,502,194,20,20,0,20,0.0774,3.8721,3.8721
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,502,174,502,206,32,32,0,32,0.0445,1.3893,1.3893
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,502,174,420,192,18,18,82,-64,0.3275,18.1943,18.1943
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,502,174,420,184,10,10,82,-72,0.2498,24.9774,24.9774
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,502,174,420,414,240,240,82,158,0.4131,1.7211,1.7211
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,None,None,--,not_applied,baseline_no_resampling,502,175,502,175,0,0,0,0,0.0012,,
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,SMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.0039,0.0119,0.0119
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,ADASYN,Baseline,--,success,fit_resample,502,175,519,502,327,327,0,344,0.0069,0.0212,0.0212
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BorderlineSMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.0062,0.0189,0.0189
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",502,175,503,502,327,327,0,328,0.0166,0.0508,0.0508
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,SVMSMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.0186,0.057,0.057
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,502,175,423,201,26,26,79,-53,0.0503,1.935,1.935
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,502,175,423,206,31,31,79,-48,0.0931,3.0034,3.0034
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,502,175,502,198,23,23,0,23,0.0122,0.5316,0.5316
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,502,175,502,219,44,44,0,44,0.0251,0.5706,0.5706
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,502,175,423,179,4,4,79,-75,0.052,13.004,13.004
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,502,175,423,183,8,8,79,-71,0.0537,6.7104,6.7104
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,502,175,433,423,248,248,69,179,0.0597,0.2407,0.2407
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,None,None,--,not_applied,baseline_no_resampling,502,175,502,175,0,0,0,0,0.0009,,
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,SMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.0042,0.0128,0.0128
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,ADASYN,Baseline,--,success,fit_resample,502,175,502,489,314,314,0,314,0.006,0.0192,0.0192
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BorderlineSMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.006,0.0183,0.0183
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",502,175,502,502,327,327,0,327,0.0152,0.0464,0.0464
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,SVMSMOTE,Baseline,--,success,fit_resample,502,175,502,502,327,327,0,327,0.018,0.055,0.055
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,502,175,417,177,2,2,85,-83,0.0601,30.0565,30.0565
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,502,175,417,200,25,25,85,-60,0.0602,2.4068,2.4068
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,502,175,502,194,19,19,0,19,0.056,2.9489,2.9489
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,502,175,502,212,37,37,0,37,0.0914,2.4702,2.4702
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,502,175,417,176,1,1,85,-84,0.5787,578.6858,578.6858
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,502,175,417,187,12,12,85,-73,1.0644,88.704,88.704
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,502,175,417,413,238,238,85,153,0.4247,1.7846,1.7846
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,None,None,--,not_applied,baseline_no_resampling,503,174,503,174,0,0,0,0,0.0009,,
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,SMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.004,0.0123,0.0123
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,ADASYN,Baseline,--,success,fit_resample,503,174,510,503,329,329,0,336,0.0064,0.0193,0.0193
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BorderlineSMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.0058,0.0176,0.0176
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",503,174,506,503,329,329,0,332,0.0395,0.1201,0.1201
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,SVMSMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.0181,0.055,0.055
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,503,174,426,175,1,1,77,-76,0.05,49.9618,49.9618
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,503,174,426,205,31,31,77,-46,0.0582,1.876,1.876
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,503,174,503,195,21,21,0,21,0.0125,0.5945,0.5945
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,503,174,503,216,42,42,0,42,0.0237,0.5652,0.5652
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,503,174,426,192,18,18,77,-59,0.0432,2.4011,2.4011
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,503,174,426,182,8,8,77,-69,0.054,6.7458,6.7458
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,503,174,426,412,238,238,77,161,0.0472,0.1984,0.1984
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,None,None,--,not_applied,baseline_no_resampling,503,174,503,174,0,0,0,0,0.0009,,
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,SMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.0041,0.0124,0.0124
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,ADASYN,Baseline,--,success,fit_resample,503,174,506,503,329,329,0,332,0.006,0.0183,0.0183
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BorderlineSMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.0063,0.0191,0.0191
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",503,174,503,503,329,329,0,329,0.0123,0.0374,0.0374
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,SVMSMOTE,Baseline,--,success,fit_resample,503,174,503,503,329,329,0,329,0.0179,0.0545,0.0545
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,503,174,412,197,23,23,91,-68,0.0662,2.8799,2.8799
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,503,174,412,190,16,16,91,-75,0.0619,3.8704,3.8704
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,503,174,503,206,32,32,0,32,0.0158,0.4942,0.4942
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,503,174,503,203,29,29,0,29,0.0946,3.2635,3.2635
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,503,174,412,179,5,5,91,-86,0.1299,25.9737,25.9737
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,503,174,412,184,10,10,91,-81,0.1027,10.2661,10.2661
Vehicle,vehicle,994,846,18,2.8807,Low,10 < Features <= 30,2,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,503,174,412,404,230,230,91,139,0.9569,4.1606,4.1606
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,None,None,--,not_applied,baseline_no_resampling,2971,46,2971,46,0,0,0,0,0.0023,,
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,SMOTE,Baseline,--,success,fit_resample,2971,46,2971,2971,2925,2925,0,2925,0.006,0.0021,0.0021
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,ADASYN,Baseline,--,success,fit_resample,2971,46,2975,2971,2925,2925,0,2929,0.0082,0.0028,0.0028
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BorderlineSMOTE,Baseline,--,success,fit_resample,2971,46,2971,2971,2925,2925,0,2925,0.0085,0.0029,0.0029
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",2971,46,2972,2971,2925,2925,0,2926,0.042,0.0144,0.0144
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,SVMSMOTE,Baseline,--,success,fit_resample,2971,46,2971,1655,1609,1609,0,1609,0.0658,0.0409,0.0409
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,2971,46,2074,250,204,204,897,-693,0.1025,0.5027,0.5027
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,2971,46,2074,56,10,10,897,-887,0.1582,15.8168,15.8168
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,2971,46,2971,339,293,293,0,293,0.0339,0.1157,0.1157
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,2971,46,2971,193,147,147,0,147,0.1021,0.6947,0.6947
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,2971,46,2074,51,5,5,897,-892,0.0994,19.8828,19.8828
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,2971,46,2074,47,1,1,897,-896,0.5389,538.9462,538.9462
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,2971,46,2079,2074,2028,2028,892,1136,0.6984,0.3444,0.3444
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,None,None,--,not_applied,baseline_no_resampling,2971,46,2971,46,0,0,0,0,0.0015,,
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,SMOTE,Baseline,--,success,fit_resample,2971,46,2971,2971,2925,2925,0,2925,0.0217,0.0074,0.0074
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,ADASYN,Baseline,--,success,fit_resample,2971,46,2971,2956,2910,2910,0,2910,0.0085,0.0029,0.0029
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BorderlineSMOTE,Baseline,--,success,fit_resample,2971,46,2971,2971,2925,2925,0,2925,0.0082,0.0028,0.0028
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",2971,46,2972,2971,2925,2925,0,2926,0.0545,0.0186,0.0186
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,SVMSMOTE,Baseline,--,success,fit_resample,2971,46,2971,1655,1609,1609,0,1609,0.0618,0.0384,0.0384
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,2971,46,2064,249,203,203,907,-704,0.1351,0.6657,0.6657
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,2971,46,2064,91,45,45,907,-862,0.15,3.334,3.334
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,2971,46,2971,337,291,291,0,291,0.0284,0.0974,0.0974
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,2971,46,2971,192,146,146,0,146,0.0965,0.661,0.661
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,2971,46,2064,51,5,5,907,-902,0.099,19.7973,19.7973
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,2971,46,2064,49,3,3,907,-904,0.1657,55.2328,55.2328
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,2971,46,2070,2064,2018,2018,901,1117,0.1695,0.084,0.084
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,None,None,--,not_applied,baseline_no_resampling,2971,47,2971,47,0,0,0,0,0.0016,,
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,SMOTE,Baseline,--,success,fit_resample,2971,47,2971,2971,2924,2924,0,2924,0.0091,0.0031,0.0031
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,ADASYN,Baseline,--,success,fit_resample,2971,47,2971,2959,2912,2912,0,2912,0.0169,0.0058,0.0058
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BorderlineSMOTE,Baseline,--,success,fit_resample,2971,47,2971,2971,2924,2924,0,2924,0.0098,0.0033,0.0033
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",2971,47,2971,2971,2924,2924,0,2924,0.0379,0.013,0.013
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,SVMSMOTE,Baseline,--,success,fit_resample,2971,47,2971,1655,1608,1608,0,1608,0.0592,0.0368,0.0368
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,2971,47,2065,249,202,202,906,-704,0.1063,0.5263,0.5263
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,2971,47,2065,148,101,101,906,-805,0.1607,1.5907,1.5907
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,2971,47,2971,339,292,292,0,292,0.0314,0.1074,0.1074
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,2971,47,2971,193,146,146,0,146,0.1002,0.6865,0.6865
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,2971,47,2065,52,5,5,906,-901,0.1007,20.1463,20.1463
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,2971,47,2065,50,3,3,906,-903,0.1256,41.8519,41.8519
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,2971,47,2065,2064,2017,2017,906,1111,0.0989,0.0491,0.0491
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,None,None,--,not_applied,baseline_no_resampling,2971,47,2971,47,0,0,0,0,0.0009,,
Diabetes (DIS),dis,40713,3772,29,64.0345,Extreme,10 < Features <= 30,2,4,SMOTE,Baseline,--,success,fit_resample,2971,47,2971,2971,2924,2924,0,2924,0.0054,0.0019,0.0019
